,SdssC,BIC4,Xc-5d,SRW09,IC0,nO,n6ARing,BIC3,NdO,SlogP_VSA2,JGI3,GGI4,C3SP2,AETA_beta_ns_d,SIC3,JGI10,RotRatio,SIC2,GhoseFilter,SlogP_VSA8,target
48,0.0,0.3920792311665852,0.5287510904306973,7.247792581767846,1.564908691422263,6,0,0.3893229124377956,0,81.36070422964323,0.1152570480928689,5.848888888888891,0,0.0,0.3916267363295601,0.0,0.3636363636363636,0.3916267363295601,False,0.0,2.838849
49,0.0,0.7609640474436811,0.0,0.0,1.521928094887362,0,0,0.7609640474436811,0,6.928360321623806,0.0,0.0,0,0.0,0.6554587535412855,0.0,0.0,0.6554587535412855,False,0.0,0.1957013
50,-2.004075743170344,0.8550736307442267,2.193856955024389,7.208600337960199,1.9387079790263544,4,0,0.8297163124322731,4,36.48423152905759,0.0877594627594627,4.116111111111112,6,0.0212765957446808,0.8821358418552034,0.0101011533015786,0.1176470588235294,0.7416153125846165,False,0.0,1.3244597
51,-3.309828899704711,0.8138165282489324,2.8763699835106284,7.901377353792616,1.819858313308912,6,0,0.7753321599979061,6,48.298590987760605,0.0797589869281045,6.970000000000002,13,0.0149253731343283,0.8212965324996712,0.0080126142896705,0.1081081081081081,0.6892418961371927,False,11.126902983393991,1.7566825
52,-0.800265339995814,0.88597054067891,0.5143971413924631,7.208600337960199,1.6864521349315629,4,0,0.8481499455416679,4,24.13163449417064,0.0552195340501792,2.5650000000000004,5,0.0263157894736842,0.9112420515909144,0.0075370397220476,0.1428571428571428,0.726691946723434,False,0.0,0.46719903
53,-1.857141712873412,0.7965556663232386,1.507211389806335,7.901377353792616,1.5783283081924544,6,0,0.7458026729581763,6,35.94599395287365,0.0633381226053639,5.992222222222224,15,0.0163934426229508,0.7900164353187551,0.0080723846403902,0.1176470588235294,0.6633691445699034,False,11.126902983393991,0.99077773
54,-0.9149071853269184,0.9088576198989428,0.5143971413924631,7.208600337960199,1.8010657220914292,4,0,0.8568775914833663,4,24.13163449417064,0.0622276688453159,2.1827777777777784,3,0.032258064516129,0.9271079006543445,0.0090810083627143,0.1176470588235294,0.7405723514798628,True,0.0,0.39387146
55,-0.9055666321102932,0.8872973405715251,0.5143971413924631,7.208600337960199,1.7366809117888602,5,0,0.8478625319808148,4,24.13163449417064,0.0552195340501792,2.5650000000000004,3,0.0394736842105263,0.9134844133325064,0.0075370397220476,0.1428571428571428,0.7205186516536326,False,0.0,0.8124063
56,-1.211729333877391,0.880771156481661,1.1364056093206094,7.208600337960199,1.8617063540707224,6,0,0.8431725143277952,6,32.54943147849958,0.0631944444444444,2.7250000000000005,3,0.025,0.9112420515909144,0.0074119744826815,0.1363636363636363,0.726691946723434,False,0.0,0.5951545
57,-3.851551785685805,0.7929348600082514,3.261270162970378,7.901377353792616,1.7543237320518554,8,0,0.7070313884929987,6,48.42284210496129,0.0800487987987988,7.894444444444446,17,0.0140845070422535,0.7447531905975816,0.0083434882462898,0.1025641025641025,0.6426795926254052,False,11.126902983393991,2.0075119
