,DP,2-(diethylamino)ethyl methacrylate,2-hydroxypropyl methacrylate,2-sulfopropyl methacrylate,butyl methacrylate,3-(dimethylamino)propyl methacrylate,methyl methacrylate,poly(ethylene glycol) methyl ether methacrylate,trimethylammonium chloride ethyl methacrylate,target
222,50.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,67.92594909667969
223,50.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,56.91554641723633
224,50.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,37.37528991699219
225,50.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,19.01908302307129
226,50.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,13.344048500061035
227,50.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,10.993885040283203
228,50.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,11.192392349243164
229,50.0,0.0,0.0,0.0,0.3,0.0,0.7,0.0,0.0,2.0968616008758545
230,50.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,-1.362065315246582
231,50.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,-1.25278639793396
232,50.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,-0.8916844129562378
233,50.0,0.0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,-0.2211252450942993
234,50.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,2.4291465282440186
235,50.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,6.00348424911499
236,50.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,-0.2763838768005371
237,50.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,-0.1923257112503051
238,50.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,-0.2286320924758911
239,50.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.314745545387268
240,50.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.8935562372207642
241,50.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,2.1123173236846924
242,50.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,6.129302978515625
243,50.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,10.61336612701416
244,50.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,11.60560703277588
245,50.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,-1.8624382019042969
246,50.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,-0.1207188367843627
247,50.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.7,5.952976703643799
248,50.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.7205686569213867
249,50.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,-1.671614170074463
250,50.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4,-1.687237024307251
251,50.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3,-0.6497873067855835
252,50.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,3.1742968559265137
253,50.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,8.670900344848633
254,50.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,43.40312194824219
255,50.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,41.0631103515625
256,50.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,34.8829231262207
257,50.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,18.548725128173828
258,50.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,25.56969451904297
259,50.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,38.29972839355469
260,50.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,72.17171478271484
261,50.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,104.56658172607422
262,50.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,138.14556884765625
263,50.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.7364599704742432
264,50.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,2.859013080596924
265,50.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7,0.0,6.98952579498291
266,50.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,17.89915657043457
267,50.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,27.828245162963867
268,50.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,42.50801086425781
269,50.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,0.0,85.6794204711914
270,50.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,138.407470703125
271,50.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,171.76158142089844
272,50.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,-2.0240907669067383
273,50.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,-1.3956406116485596
274,50.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,-1.8990590572357176
275,50.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,2.8513669967651367
276,50.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,32.536842346191406
277,50.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,52.14339065551758
278,50.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,48.757755279541016
279,50.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,59.713417053222656
280,50.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,108.52791595458984
281,50.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,-0.4656041860580444
282,50.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,-0.5091526508331299
